flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,TCP,UDP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight
1.0099050998687744,228,17,128,2.9705761466001266,2.9705761466001266,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,76,76,76,76.0,0.0,76,1.006174087524414,1,12.328828005937952,0.0,0.0,0.0,1
1.0158460140228271,304,17,128,3.937604661320368,3.937604661320368,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,152,76,76,76.0,0.0,76,0.005940914154052734,2,12.328828005937952,0.0,0.0,0.0,4
2.5586659908294678,884,6,64,2.3449719586318185,2.3449719586318185,0,0,1,0,1,0,2,1,1,5,0,1,0,1,0,0,0,1,1,206,54,76,68.66666666666667,10.370899457402697,54,0.34043288230895996,3,11.718930554164631,14.666666666666666,107.55555555555556,1.0,9
0.0,77,17,128,2.3449719586318185,2.3449719586318185,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,283,54,77,70.75,9.67923034130297,77,0.0077190399169921875,4,11.895377253370318,13.68849882200382,93.6875,1.0,16
0.0,77,17,128,2.3449719586318185,2.3449719586318185,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,360,54,77,72.0,9.011104260855047,77,0.0004291534423828125,5,12.0,12.743625857659193,81.2,1.0,25
0.0077991485595703125,154,17,128,256.4382489606261,256.4382489606261,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,437,54,77,72.83333333333333,8.434387285919996,77,0.0073699951171875,6,12.069244660154448,11.928024890055259,71.13888888888889,1.0,36
0.007472038269042969,154,17,128,267.66458200382897,267.66458200382897,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,514,54,77,73.42857142857143,7.9436792996901975,77,0.00010204315185546875,7,12.118462891684855,11.234059000764287,63.10204081632654,1.0,49
0.03788185119628906,340,17,128,79.1935954886461,79.1935954886461,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,700,54,186,87.5,37.963798545456434,186,0.030409812927246094,8,13.228756555322953,53.688918782184466,1441.25,1.0,64
0.04330086708068848,526,17,128,92.37690304321733,92.37690304321733,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,886,54,186,98.44444444444444,47.32185567675213,186,0.005419015884399414,9,14.03171011989946,66.9232100947251,2239.358024691358,1.0,81
0.04440712928771973,320,17,128,67.55672001589203,67.55672001589203,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1052,54,186,105.2,49.2560656163279,166,0.0006771087646484375,10,14.505171491574997,69.65859602375001,2426.16,1.0,100
0.051824092864990234,486,17,128,77.18417783830037,77.18417783830037,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1218,54,186,110.72727272727273,50.110951278303716,166,0.007416963577270508,11,14.881348912465747,70.8675869211945,2511.107438016529,1.0,121
0.0,66,6,128,77.18417783830037,77.18417783830037,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1284,54,186,107.0,49.54459270865658,66,0.0008499622344970703,12,14.628738838327793,70.06663495083329,2454.6666666666665,1.0,144
0.00020003318786621094,132,6,64,9998.340882002383,9998.340882002383,0,1,0,0,1,0,2,0,0,1,0,1,0,1,0,0,0,1,1,1350,54,186,103.84615384615384,48.83858209030762,66,0.00020003318786621094,13,14.41153384245784,69.06818515918478,2385.207100591716,1.0,169
0.0003650188446044922,186,6,128,8218.753755715219,8218.753755715219,0,0,0,0,1,0,2,0,0,2,0,1,0,1,0,0,0,1,1,1404,54,186,100.28571428571429,48.781478586254686,54,0.00016498565673828125,14,14.162324264449976,68.9874286092941,2379.6326530612246,1.0,196
0.0007419586181640625,809,6,128,5391.136246786632,5391.136246786632,0,0,0,1,1,0,2,0,1,3,0,1,0,1,0,0,0,1,1,2027,54,623,135.13333333333333,138.64336342653485,623,0.0003769397735595703,15,16.439789130845526,196.07132489082753,19221.98222222222,1.0,225
0.0009059906005859375,863,6,64,5518.821052631579,5518.821052631579,0,0,0,0,1,0,2,0,1,4,0,1,0,1,0,0,0,1,1,2081,54,623,130.0625,135.66985145473552,54,0.000164031982421875,16,16.12839111628931,191.86614393243013,18406.30859375,1.0,256
0.10622191429138184,2256,6,64,56.485519396130876,56.485519396130876,0,0,0,1,1,0,2,0,2,5,0,1,0,1,0,0,0,1,1,3474,54,1393,204.35294117647058,325.00569066085245,1393,0.1053159236907959,17,20.216475517580733,459.6274555810123,105628.69896193773,1.0,289
0.10725092887878418,2340,6,128,65.2674999944425,65.2674999944425,0,0,0,1,1,0,2,0,3,6,0,1,0,1,0,0,0,1,1,3558,54,1393,197.66666666666666,317.04959303623843,84,0.0010290145874023438,18,19.882991056008986,448.3758344167188,100520.44444444442,1.0,324
0.10739612579345703,2394,6,64,74.49058279239519,74.49058279239519,0,0,0,0,1,0,2,0,3,7,0,1,0,1,0,0,0,1,1,3612,54,1393,190.10526315789474,310.25641258682555,54,0.00014519691467285156,19,19.49898782798198,438.7688264935113,96259.04155124653,1.0,361
0.10740995407104492,2448,6,128,83.79111673436772,83.79111673436772,1,0,0,0,1,1,2,0,3,8,0,1,0,1,0,0,0,1,1,3666,54,1393,183.3,303.8519540829053,54,1704360805.212941,0,19.49898782798198,438.7688264935113,96259.04155124653,1.0,361
0.1510179042816162,2502,6,64,66.21731408318401,66.21731408318401,0,0,0,0,1,1,2,0,3,9,0,1,0,1,0,0,0,1,1,54,54,54,54.0,0.0,54,0.04360795021057129,1,10.392304845413264,0.0,0.0,0.0,1
0.15700292587280273,2556,6,64,70.06238857555905,70.06238857555905,1,0,0,0,1,2,2,0,3,10,0,1,0,1,0,0,0,1,1,108,54,54,54.0,0.0,54,0.0059850215911865234,2,10.392304845413264,0.0,0.0,0.0,4
0.15718698501586914,2610,6,128,76.34219842557903,76.34219842557903,0,0,0,0,1,2,2,0,3,11,0,1,0,1,0,0,0,1,1,162,54,54,54.0,0.0,54,0.00018405914306640625,3,10.392304845413264,0.0,0.0,0.0,9
0.0,85,6,128,76.34219842557903,76.34219842557903,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,247,54,85,61.75,13.423393758658799,85,0.2021770477294922,4,11.113055385446435,18.98354550656963,180.1875,1.0,16
2.5585999488830566,865,6,64,2.3450324864656036,2.3450324864656036,0,0,1,0,1,0,2,1,1,5,0,1,0,1,0,0,0,1,1,301,54,85,60.2,12.4,54,0.4484570026397705,5,10.972693379476162,17.53624817342638,153.76,1.0,25
2.558241844177246,865,6,64,2.3453607459577985,2.3453607459577985,0,0,1,0,1,0,2,1,1,5,0,1,0,1,0,0,0,1,1,355,54,85,59.166666666666664,11.553017883748915,54,5.888938903808594e-05,6,10.878112581387146,16.338434577536628,133.47222222222223,1.0,36
0.0,66,6,128,2.3453607459577985,2.3453607459577985,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,421,54,85,60.142857142857146,10.96003873075236,66,0.0057790279388427734,7,10.967484410096706,15.499835417164393,120.12244897959184,1.0,49
0.0002269744873046875,132,6,64,8811.563025210084,8811.563025210084,0,1,0,0,1,0,2,0,0,1,0,1,0,1,0,0,0,1,1,487,54,85,60.875,10.433569619262624,66,0.0002269744873046875,8,11.034038245356955,14.75529565952509,108.859375,1.0,64
0.0003800392150878906,186,6,128,7893.922208281054,7893.922208281054,0,0,0,0,1,0,2,0,0,2,0,1,0,1,0,0,0,1,1,541,54,85,60.111111111111114,10.071350394333031,54,0.00015306472778320312,9,10.96458946893235,14.24304031907739,101.4320987654321,1.0,81
0.0006670951843261719,808,6,128,5996.145818441744,5996.145818441744,0,0,0,1,1,0,2,0,1,3,0,1,0,1,0,0,0,1,1,1163,54,622,116.3,168.83722930680898,622,0.00028705596923828125,10,15.251229458637097,238.77189951918547,28506.01,1.0,100
0.0008530616760253906,862,6,64,5861.240916713247,5861.240916713247,0,0,0,0,1,0,2,0,1,4,0,1,0,1,0,0,0,1,1,1217,54,622,110.63636363636364,161.97321480432987,54,0.00018596649169921875,11,14.875238729940682,229.06471711745388,26235.322314049587,1.0,121
3.012032985687256,380,17,128,1.660008380970353,1.660008380970353,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1293,54,622,107.75,155.37273731256715,76,0.7808489799499512,12,14.679918255903198,219.7302323304647,24140.6875,1.0,144
3.0198450088500977,456,17,128,1.9868569355103067,1.9868569355103067,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1369,54,622,105.3076923076923,149.51685503925103,76,0.007812023162841797,13,14.512594000225619,211.44876419988083,22355.289940828403,1.0,169
0.0,66,6,128,1.9868569355103067,1.9868569355103067,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1435,54,622,102.5,144.43325200837336,66,0.7355189323425293,14,14.317821063276353,204.25946384789268,20860.964285714286,1.0,196
0.00026416778564453125,132,6,64,7570.9458483754515,7570.9458483754515,0,1,0,0,1,0,2,0,0,1,0,1,0,1,0,0,0,1,1,1501,54,622,100.06666666666666,139.83250297727238,66,0.00026416778564453125,15,14.146848883526442,197.75302217103481,19553.128888888892,1.0,225
0.0004169940948486328,186,6,128,7194.346483704974,7194.346483704974,0,0,0,0,1,0,2,0,0,2,0,1,0,1,0,0,0,1,1,1555,54,622,97.1875,135.85066191870396,54,0.00015282630920410156,16,13.941843493598686,192.1218485427933,18455.40234375,1.0,256
0.0010290145874023438,757,6,128,3887.2140871177016,3887.2140871177016,0,0,0,1,1,0,2,0,1,3,0,1,0,1,0,0,0,1,1,2126,54,622,125.05882352941177,172.6231770234656,571,0.0006120204925537109,17,15.815108189918384,244.12603812651668,29798.76124567474,1.0,289
0.0013890266418457031,811,6,64,3599.6429797459664,3599.6429797459664,0,0,0,0,1,0,2,0,1,4,0,1,0,1,0,0,0,1,1,2180,54,622,121.11111111111111,168.54735203064809,54,0.0003600120544433594,18,15.563490039905004,238.36195114381496,28408.209876543217,1.0,324
0.0,66,6,128,3599.6429797459664,3599.6429797459664,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,2246,54,622,118.21052631578948,164.51286270216025,66,0.0027501583099365234,19,15.375989484634118,232.65632161821793,27064.48199445984,1.0,361
0.00033593177795410156,132,6,64,5953.589779985806,5953.589779985806,0,1,0,0,1,0,2,0,0,1,0,1,0,1,0,0,0,1,1,2312,54,622,115.6,160.75055209858533,66,1704360807.448698,0,15.375989484634118,232.65632161821793,27064.48199445984,1.0,361
0.0005497932434082031,186,6,128,5456.596704249783,5456.596704249783,0,0,0,0,1,0,2,0,0,2,0,1,0,1,0,0,0,1,1,54,54,54,54.0,0.0,54,0.00021386146545410156,1,10.392304845413264,0.0,0.0,0.0,1
0.0014569759368896484,757,6,128,2745.4125347733593,2745.4125347733593,0,0,0,1,1,0,2,0,1,3,0,1,0,1,0,0,0,1,1,625,54,571,312.5,258.5,571,0.0009071826934814453,2,25.0,365.57420587344507,66822.25,1.0,4
0.001628875732421875,811,6,64,3069.6018735363,3069.6018735363,0,0,0,0,1,0,2,0,1,4,0,1,0,1,0,0,0,1,1,679,54,571,226.33333333333334,243.71613724896338,54,0.00017189979553222656,3,21.275964529643932,344.6666666666667,59397.555555555555,1.0,9
0.16122698783874512,2277,6,64,37.21461326314077,37.21461326314077,0,0,0,1,1,0,2,0,2,5,0,1,0,1,0,0,0,1,1,2145,54,1466,536.25,576.7956202156878,1466,0.15545892715454102,4,32.74904578762563,815.7121888264267,332693.1875,1.0,16
0.1621851921081543,2361,6,128,43.16053709349743,43.16053709349743,0,0,0,1,1,0,2,0,3,6,0,1,0,1,0,0,0,1,1,2229,54,1466,445.8,546.6986006932888,84,0.0009582042694091797,5,29.85967179993779,773.1485756308421,298879.36,1.0,25
0.158430814743042,2268,6,64,37.871420466601556,37.871420466601556,0,0,0,1,1,0,2,0,2,5,0,1,0,1,0,0,0,1,1,3686,54,1466,614.3333333333334,625.366736847712,1457,0.0003848075866699219,6,35.05234181430203,884.4021207070407,391083.5555555555,1.0,36
0.1628270149230957,2415,6,64,49.13189622605594,49.13189622605594,0,0,0,0,1,0,2,0,3,7,0,1,0,1,0,0,0,1,1,3740,54,1466,534.2857142857143,611.2775180567601,54,0.0002570152282714844,7,32.689010822773895,864.4769564096346,373660.2040816326,1.0,49
0.15915584564208984,2352,6,128,43.98204773289711,43.98204773289711,0,0,0,1,1,0,2,0,3,6,0,1,0,1,0,0,0,1,1,3824,54,1466,478.0,590.8716019576503,84,0.0004680156707763672,8,30.919249667480614,835.6186331096261,349129.25,1.0,64
0.16344404220581055,2469,6,128,55.06471743195815,55.06471743195815,1,0,0,0,1,1,2,0,3,8,0,1,0,1,0,0,0,1,1,3878,54,1466,430.8888888888889,572.7938245408192,54,0.00014901161193847656,9,29.35605180840533,810.0527951091815,328092.7654320987,1.0,81
0.15941691398620605,2406,6,64,50.182880849721,50.182880849721,0,0,0,0,1,0,2,0,3,7,0,1,0,1,0,0,0,1,1,3932,54,1466,393.2,555.0383410179876,54,0.00011205673217773438,10,28.042824394129774,784.942749504701,308067.56000000006,1.0,100
0.15952491760253906,2460,6,128,56.417518562358765,56.417518562358765,1,0,0,0,1,1,2,0,3,8,0,1,0,1,0,0,0,1,1,3986,54,1466,362.3636363636364,538.117302644097,54,0.00010800361633300781,11,26.920759140991414,761.0127875469093,289570.23140495864,1.0,121
0.0,66,6,128,56.417518562358765,56.417518562358765,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,4052,54,1466,337.6666666666667,521.6787538535782,66,0.03848385810852051,12,25.987176324743967,737.7651689016259,272148.7222222223,1.0,144
0.00029015541076660156,132,6,64,6892.85784716516,6892.85784716516,0,1,0,0,1,0,2,0,0,1,0,1,0,1,0,0,0,1,1,4118,54,1466,316.7692307692308,506.4135059941178,66,0.00029015541076660156,13,25.17018993846613,716.1768483457901,256454.6390532544,1.0,169
0.0005240440368652344,186,6,128,5724.709736123749,5724.709736123749,0,0,0,0,1,0,2,0,0,2,0,1,0,1,0,0,0,1,1,4172,54,1466,298.0,492.662301030983,54,0.0002338886260986328,14,24.413111231467404,696.7297077879525,242716.14285714287,1.0,196
0.0007891654968261719,810,6,128,5068.645317220544,5068.645317220544,0,0,0,1,1,0,2,0,1,3,0,1,0,1,0,0,0,1,1,4796,54,1466,319.73333333333335,482.85380350117936,624,0.0002651214599609375,15,25.2876781588715,682.8583975548013,233147.79555555552,1.0,225
0.0010771751403808594,864,6,64,4641.770694997786,4641.770694997786,0,0,0,0,1,0,2,0,1,4,0,1,0,1,0,0,0,1,1,4850,54,1466,303.125,471.9254277690491,54,0.0002880096435546875,16,24.62214450449026,667.4033403797138,222713.609375,1.0,256
0.20040488243103027,2514,6,64,49.898983890482405,49.898983890482405,0,0,0,0,1,1,2,0,3,9,0,1,0,1,0,0,0,1,1,4904,54,1466,288.47058823529414,461.57213669180925,54,0.0013189315795898438,17,24.019599839934642,652.7615757230847,213048.83737024223,1.0,289
0.20475196838378906,2523,6,64,48.83957931606256,48.83957931606256,0,0,0,0,1,1,2,0,3,9,0,1,0,1,0,0,0,1,1,4958,54,1466,275.44444444444446,451.7713559143512,54,0.0002079010009765625,18,23.47102232304526,638.901178625758,204097.35802469138,1.0,324
0.2116529941558838,2577,6,64,51.97186103541927,51.97186103541927,1,0,0,0,1,2,2,0,3,10,0,1,0,1,0,0,0,1,1,5012,54,1466,263.7894736842105,442.49348243161705,54,0.0069010257720947266,19,22.96908677697964,625.7802841164937,195800.48199445978,1.0,361
0.21181011199951172,2631,6,128,56.6545189307471,56.6545189307471,0,0,0,0,1,2,2,0,3,11,0,1,0,1,0,0,0,1,1,5066,54,1466,253.3,433.70613322848004,54,1704360807.656033,0,22.96908677697964,625.7802841164937,195800.48199445978,1.0,361
0.2088170051574707,2568,6,64,52.6777021426239,52.6777021426239,1,0,0,0,1,2,2,0,3,10,0,1,0,1,0,0,0,1,1,54,54,54,54.0,0.0,54,0.001146078109741211,1,10.392304845413264,0.0,0.0,0.0,1
0.20899581909179688,2622,6,128,57.41741654042017,57.41741654042017,0,0,0,0,1,2,2,0,3,11,0,1,0,1,0,0,0,1,1,108,54,54,54.0,0.0,54,0.00017881393432617188,2,10.392304845413264,0.0,0.0,0.0,4
0.1596832275390625,2330,6,64,37.57439082656474,37.57439082656474,0,0,0,1,1,0,2,0,2,5,0,1,0,1,0,0,0,1,1,1574,54,1466,524.6666666666666,665.6231833569367,1466,0.1486961841583252,3,32.39341496868358,941.3333333333333,443054.2222222222,1.0,9
0.1631622314453125,2414,6,128,42.90208547647994,42.90208547647994,0,0,0,1,1,0,2,0,3,6,0,1,0,1,0,0,0,1,1,1658,54,1466,414.5,607.207336912195,84,0.00347900390625,4,28.792360097775937,858.7208510336756,368700.75,1.0,16
0.16336607933044434,2468,6,64,48.96977409746252,48.96977409746252,0,0,0,0,1,0,2,0,3,7,0,1,0,1,0,0,0,1,1,1712,54,1466,342.4,561.920136674243,54,0.00020384788513183594,5,26.1686835740738,794.6750782552576,315754.23999999993,1.0,25
0.0,66,6,128,48.96977409746252,48.96977409746252,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1778,54,1466,296.3333333333333,523.2009386671838,66,0.0012710094451904297,6,24.34474618201362,739.9178633094652,273739.22222222225,1.0,36
0.0002760887145996094,132,6,64,7244.048359240069,7244.048359240069,0,1,0,0,1,0,2,0,0,1,0,1,0,1,0,0,0,1,1,1844,54,1466,263.42857142857144,491.0498540715326,66,0.0002760887145996094,7,22.953368878165637,694.4493634292905,241129.95918367346,1.0,49
0.0,66,6,128,7244.048359240069,7244.048359240069,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1910,54,1466,238.75,463.9525164281362,66,0.00019884109497070312,8,21.85177338341216,656.1279410297964,215251.9375,1.0,64
0.0004990100860595703,186,6,128,6011.9025322503585,6011.9025322503585,0,0,0,0,1,0,2,0,0,2,0,1,0,1,0,0,0,1,1,1964,54,1466,218.22222222222223,441.25522414981805,54,2.4080276489257812e-05,9,20.891252821323196,624.0291224606527,194706.1728395062,1.0,81
0.00012111663818359375,132,6,64,16513.007874015748,16513.007874015748,0,1,0,0,1,0,2,0,0,1,0,1,0,1,0,0,0,1,1,2030,54,1466,203.0,421.095001157696,66,9.703636169433594e-05,10,20.149441679609886,595.5182616847278,177321.0,1.0,100
0.0002810955047607422,186,6,128,10672.529262086515,10672.529262086515,0,0,0,0,1,0,2,0,0,2,0,1,0,1,0,0,0,1,1,2084,54,1466,189.45454545454547,403.77679784670494,54,0.00015997886657714844,11,19.46558735073491,571.0266236863896,163035.70247933877,1.0,121
0.16553711891174316,2522,6,128,54.36847070413488,54.36847070413488,1,0,0,0,1,1,2,0,3,8,0,1,0,1,0,0,0,1,1,2138,54,1466,178.16666666666666,388.3953813090755,54,0.00014400482177734375,12,18.876793513023692,549.2740158103643,150850.97222222213,1.0,144
0.0017650127410888672,810,6,128,2266.2725921923543,2266.2725921923543,0,0,0,1,1,0,2,0,1,3,0,1,0,1,0,0,0,1,1,2762,54,1466,212.46153846153845,391.6129595138184,624,0.0008649826049804688,13,20.613662385007594,553.8243585455077,153360.71005917157,1.0,169
0.0018489360809326172,864,6,64,2704.2578981302386,2704.2578981302386,0,0,0,0,1,0,2,0,1,4,0,1,0,1,0,0,0,1,1,2816,54,1466,201.14285714285714,379.567960627203,54,8.392333984375e-05,14,20.057061456896278,536.7901577612874,144071.8367346939,1.0,196
0.0020461082458496094,757,6,128,1954.930785364717,1954.930785364717,0,0,0,1,1,0,2,0,1,3,0,1,0,1,0,0,0,1,1,3387,54,1466,225.8,378.12523498615286,571,0.0006721019744873047,15,21.250882334623192,534.7498355929309,142978.69333333333,1.0,225
0.002279043197631836,811,6,64,2193.9031279422534,2193.9031279422534,0,0,0,0,1,0,2,0,1,4,0,1,0,1,0,0,0,1,1,3441,54,1466,215.0625,368.4724326102972,54,0.00023293495178222656,16,20.73945515195614,521.0987115580886,135771.93359375,1.0,256
0.20617413520812988,2576,6,64,48.50268919476801,48.50268919476801,0,0,0,0,1,1,2,0,3,9,0,1,0,1,0,0,0,1,1,3495,54,1466,205.58823529411765,359.4739717033487,54,0.03878307342529297,17,20.277486791716456,508.37296610299796,129221.53633217992,1.0,289
0.2101750373840332,2630,6,64,52.33732862338322,52.33732862338322,1,0,0,0,1,2,2,0,3,10,0,1,0,1,0,0,0,1,1,3549,54,1466,197.16666666666666,351.0673012400899,54,0.00400090217590332,18,19.857828011475306,496.484138719456,123248.25000000003,1.0,324
0.2103872299194336,2684,6,128,57.03768239448431,57.03768239448431,0,0,0,0,1,2,2,0,3,11,0,1,0,1,0,0,0,1,1,3603,54,1466,189.6315789473684,343.1960020817192,54,0.00021219253540039062,19,19.474679917645293,485.3524406961923,117783.49584487542,1.0,361
0.1610851287841797,2277,6,64,37.24738618199041,37.24738618199041,0,0,0,1,1,0,2,0,2,5,0,1,0,1,0,0,0,1,1,5069,54,1466,253.45,435.06016537945646,1466,1704360807.972568,0,19.474679917645293,485.3524406961923,117783.49584487542,1.0,361
0.16167593002319336,2330,6,64,37.11127561869763,37.11127561869763,0,0,0,1,1,0,2,0,2,5,0,1,0,1,0,0,0,1,1,1466,1466,1466,1466.0,0.0,1466,0.00011587142944335938,1,54.147945482723536,0.0,0.0,0.0,1
0.16392016410827637,2361,6,128,42.703715177933795,42.703715177933795,0,0,0,1,1,0,2,0,3,6,0,1,0,1,0,0,0,1,1,1550,84,1466,775.0,691.0,84,0.0027191638946533203,2,39.370039370059054,977.2215715998087,477481.0,1.0,4
0.1648249626159668,2414,6,128,42.469295238425865,42.469295238425865,0,0,0,1,1,0,2,0,3,6,0,1,0,1,0,0,0,1,1,1634,84,1466,544.6666666666666,651.4810477332057,84,0.0004298686981201172,3,33.005050118630834,921.3333333333334,424427.55555555556,1.0,9
